label,x,y
2,255.88312,719.9588
2,541.59283,-91.99666
2,-384.69244,581.4109
2,724.5336,-12.183913
2,626.115,-50.770176
2,301.32294,275.50516
2,-526.7455,643.51056
2,472.02347,-168.30693
2,239.1876,653.0894
2,-255.77638,928.8168
2,80.99933,-284.33102
2,122.4724,-523.942
2,112.69562,379.41254
2,230.63556,308.00797
2,-304.89478,862.064
2,100.85743,287.34396
2,488.972,-32.8928
2,-500.6706,-177.47147
2,497.78824,215.5676
2,173.21849,61.947197
2,408.036,142.86755
2,563.3424,-93.95406
2,-467.27258,362.41437
2,127.10702,401.63498
2,452.41766,115.91352
2,540.0241,-49.327396
2,784.867,63.679993
2,-296.01636,756.3236
2,309.82495,783.6379
2,567.3963,-39.1057
2,-293.2955,934.91675
2,461.66565,156.02988
2,110.48447,421.67874
2,-44.48046,-271.3037
2,253.8441,436.59918
2,-625.15906,177.5869
2,-197.84988,332.76077
2,496.64038,141.2594
2,-82.54966,-70.492615
2,479.0316,106.221405
2,-495.60294,411.5583
2,-177.55891,438.5696
2,-98.9649,-131.41771
2,581.68066,172.7236
2,-259.33655,875.7389
2,490.20795,-123.309235
2,288.76572,-656.6614
2,-219.18385,-136.10544
2,-432.53003,503.92703
2,875.32623,23.417107
2,-273.4646,773.6877
2,-610.76263,672.22986
2,-19.018738,-2.059978
2,800.4596,38.975582
2,228.77788,-218.67831
2,258.78168,678.6398
2,874.97375,11.277191
2,679.81915,-28.202963
2,-338.5256,785.87354
2,480.42224,297.12897
2,-336.5985,-845.97235
2,58.57822,239.15462
2,70.69164,272.7844
2,510.01126,-21.197025
3,-241.5036,563.2795
3,-111.25163,244.52347
3,73.96498,678.0592
3,-329.37973,685.4893
3,110.47492,542.3706
3,170.57031,478.45453
3,40.961117,845.5378
3,-100.4931,205.90016
3,-360.04388,677.1428
3,-5.3771887,803.1184
3,510.14572,888.3746
3,-498.4815,479.43454
3,86.70522,842.1321
3,-698.604,-71.05821
3,195.02296,573.67236
3,-298.7596,691.0819
3,102.65861,611.832
3,25.92393,809.3239
3,-39.65838,709.4746
3,-66.752975,683.61646
3,56.11621,628.14996
3,-869.45996,118.571846
3,901.0438,666.5068
3,658.02246,727.7575
3,-113.15753,495.7501
3,259.96667,885.27325
3,-187.57979,559.0783
3,489.6055,920.43274
3,301.2456,477.29297
3,190.11342,877.02435
3,103.83963,812.14844
3,142.03423,685.7236
3,235.37627,824.87146
3,230.90549,164.02206
3,191.3371,800.6051
3,-129.84204,521.1215
3,-108.91612,134.10222
3,421.31674,538.60034
3,-332.10278,-194.72975
3,-336.9409,647.9438
3,-286.7264,601.8141
3,-160.92445,574.7756
3,679.68176,602.97003
3,-194.13899,700.3782
3,401.6715,925.49176
3,-175.19069,619.1695
3,-111.04026,604.4323
3,220.16682,417.56052
3,-364.15973,712.12177
3,155.43092,785.3592
3,-229.45285,513.7893
3,86.81716,872.83734
3,-247.40459,611.31506
3,237.10982,120.88037
3,738.47845,666.371
3,217.10275,913.42706
3,758.57104,681.84546
3,-199.29555,599.66626
3,-323.41614,638.478
3,635.81696,627.3803
3,248.95844,149.46254
3,-377.31796,674.6493
3,235.94543,943.2725
3,95.989,476.79495
3,-116.17533,68.549576
3,210.99915,605.1783
3,114.91764,713.28955
3,-21.27255,677.44055
3,636.79584,737.3304
3,-509.19528,497.5889
3,-113.272934,89.67241
3,-240.01048,651.37335
3,284.0628,842.39276
3,-365.67215,621.26276
3,-146.8707,609.2031
3,89.91396,647.8713
3,171.9667,697.11566
3,223.50737,76.50074
3,576.13586,465.73834
3,-706.1953,-55.230328
3,-328.42636,603.1394
3,143.00647,813.18286
3,28.386187,774.92267
3,-277.13373,551.3205
3,-74.87348,704.75165
3,-90.78618,145.11487
3,106.18898,671.9737
3,-543.8689,-98.69528
3,59.00317,819.5664
3,218.71266,866.8696
3,134.4669,541.4204
3,-93.13104,665.5796
3,133.49577,-109.62267
3,507.62088,960.55365
3,460.07782,936.1498
4,106.83825,-1015.36017
4,142.12715,-712.05414
4,-101.65958,-632.6091
4,172.50642,-843.87665
4,-12.954065,-842.77893
4,-561.7851,-415.42877
4,120.525475,-435.46872
4,131.94437,-895.64496
4,420.14688,-764.4187
4,-47.04442,-644.6432
4,-135.8043,-632.2956
4,-27.853912,-664.8615
4,63.484913,-849.84546
4,264.13394,-481.54025
4,21.348795,-605.08685
4,-102.08432,-779.68256
4,219.66783,-506.62366
4,-207.96881,-327.5859
4,46.2935,-1096.8983
4,227.32463,-1002.91174
4,453.6019,-763.4847
4,607.5591,-1123.1836
4,-200.96202,-277.73697
4,146.4893,-442.88202
4,189.76172,-972.8605
4,-268.16794,-549.4581
4,-651.5234,-174.1542
4,323.61972,-556.31964
4,-778.78894,-268.04642
4,215.17342,-1022.8716
4,158.69142,-632.0146
4,-336.62076,-251.81586
4,-283.3429,-135.66336
4,-346.34518,-749.56433
4,28.892906,-895.2818
4,-339.18457,-654.2371
4,238.90036,-482.113
4,-604.4856,-427.44952
4,-159.60977,-348.90958
4,86.2814,-943.83075
4,-288.52332,-507.0262
4,180.16537,-646.1287
4,-166.4596,-930.3725
4,124.13661,-939.5785
4,-808.1421,-233.79219
4,102.34819,-880.3026
4,363.9192,-654.5625
4,71.199165,-1002.9066
4,344.21432,-547.506
4,-768.3641,93.6639
4,424.52463,-738.4849
4,-548.4399,-470.6667
4,352.94962,-627.3807
4,-251.50937,-430.01282
4,513.5598,-656.9316
4,671.85645,-1161.2924
4,-416.52106,-332.1575
4,-609.9725,-443.24484
4,-92.19161,-826.7083
4,145.56921,-802.86914
4,-21.92825,-689.63257
4,115.117744,-827.0647
4,-401.48193,-389.38126
4,-117.775604,-830.1933
4,220.3818,-465.19733
4,-22.743675,-822.6096
4,-239.09377,-308.73264
4,205.18182,-915.396
4,-136.89548,-513.33466
4,-118.7594,-615.70404
4,-298.54315,-461.44418
4,375.53064,-679.7086
4,-202.24054,-566.2049
4,-219.0537,-586.4723
4,-74.88041,-442.9188
4,-79.19197,-777.01184
4,-669.9356,-351.98816
4,59.253986,-655.9913
4,-206.65341,-439.88483
4,-174.29976,-548.89545
4,147.07625,-991.0356
4,91.1638,-985.08453
4,-260.4319,-522.8979
4,147.09161,-911.2591
4,197.16252,-812.65247
4,-207.0151,-252.36159
4,-408.66016,-591.55
4,-305.46375,-309.6627
4,139.04448,-676.8879
4,-325.3422,-701.4849
4,-78.94084,-341.73285
4,155.58293,-1034.7776
4,-833.9565,-195.25137
4,-341.27817,-309.69977
4,148.78955,-967.5566
5,953.5832,853.54364
5,419.77405,658.74536
5,-74.908966,594.5726
5,37.820766,392.047
5,104.802895,170.18816
5,-430.62967,-92.85945
5,165.59503,-206.70062
5,-149.34212,-95.4772
5,-564.969,-28.582699
5,-26.554493,592.2838
5,-205.8669,209.1069
5,15.668307,272.91156
5,-986.94617,594.221
5,-39.820305,386.41275
5,-449.47247,-30.991547
5,192.9379,22.644299
5,392.8279,678.0785
5,368.7421,95.11031
5,-334.87686,-38.744564
5,437.81653,756.91846
5,-35.724686,211.60736
5,718.306,508.09094
5,970.0604,610.75214
5,-526.5976,215.63672
5,-527.95667,-38.463154
5,706.629,488.83133
5,-24.980618,370.35168
5,-523.80725,60.193775
5,926.176,861.1607
5,507.42984,700.0273
5,-205.56915,-505.48386
5,173.68436,354.15765
5,363.5019,209.48796
5,353.4164,451.31027
5,393.7165,454.20175
5,-157.05627,377.03305
5,57.299816,182.66705
5,279.67245,579.4088
5,377.712,507.48566
5,-752.7281,-182.57388
5,693.1504,558.5878
5,455.34772,36.645405
5,402.67618,398.87497
5,-630.6094,122.48961
5,-502.4124,249.65727
5,924.41956,799.89667
5,-420.26483,-116.71498
5,441.60422,413.9932
5,-537.2132,7.454822
5,-548.53827,-80.47907
5,-139.04013,-412.57346
5,-406.8592,-64.63736
5,-181.16364,652.3309
5,-457.3772,36.499905
5,-215.0929,146.04759
5,-500.1242,224.44147
5,279.19205,86.023155
5,736.5653,329.72018
5,-509.40985,-231.36322
5,-137.43721,343.98422
5,522.3811,585.84064
5,399.40598,424.69717
5,322.42865,97.16902
5,295.9143,49.236214
5,955.6997,630.24615
5,-224.94864,170.18832
5,-155.54454,-157.81792
5,-151.8894,-695.2129
5,426.32568,684.4643
5,-484.08658,-23.787394
5,94.3439,149.27895
5,-577.6604,2.3696532
5,-565.51447,-60.812855
5,-183.86902,385.51508
5,-175.91801,234.78221
5,-78.86911,247.78764
5,-123.590866,-688.62415
5,936.9909,824.0126
5,179.88086,-129.60054
5,299.62335,74.3221
5,118.76126,-188.13254
5,-506.05792,-0.8307433
5,920.4274,728.77484
5,-431.6633,3.9525487
5,-455.46643,58.15973
5,-386.0722,-10.524204
5,147.97566,-176.71446
5,170.56099,282.16553
5,-458.4401,-91.54033
5,-112.87988,-396.47958
5,-498.12436,25.629944
5,-160.33052,-121.42981
5,387.4918,641.1442
5,-198.1927,123.54323
5,-95.52565,-706.21204
6,123.218956,-607.1794
6,576.0995,-225.61499
6,-324.28647,-116.72665
6,65.36598,-77.46135
6,-230.24075,-194.49828
6,331.7701,-36.85628
6,-26.681171,294.0489
6,639.42017,-398.00995
6,-162.61664,55.42884
6,-693.481,353.63593
6,365.02625,186.46951
6,640.9588,-428.42752
6,403.79193,309.1236
6,648.3268,-184.86514
6,-663.414,363.724
6,144.11317,189.65565
6,167.2813,-72.06482
6,598.70514,-313.8505
6,409.6907,-400.92374
6,351.15622,256.16656
6,618.0899,-204.35777
6,632.1035,-113.81312
6,226.46492,-36.32429
6,-37.32111,-151.44482
6,-1.0703058,-115.85506
6,161.69537,222.16658
6,-567.20856,175.23138
6,-403.1731,100.27897
6,628.4273,-305.48447
6,26.534698,350.56635
6,315.10144,157.17104
6,421.82254,-232.81284
6,571.98224,-187.55312
6,634.2547,-224.887
6,184.50935,-38.316208
6,-330.0152,-141.23979
6,-151.37666,168.76794
6,436.9704,-48.05909
6,40.54312,-52.628387
6,68.13165,-211.79527
6,1261.2074,-296.21194
6,71.51165,-348.79584
6,-181.32124,21.866318
6,396.33237,-26.087439
6,47.274162,330.49298
6,1006.4647,216.35805
6,54.79652,-120.535995
6,947.8516,21.448032
6,1177.5419,182.16515
6,-329.85474,34.261253
6,134.49883,319.26178
6,457.34436,-337.4337
6,651.2007,189.05206
6,-349.14365,68.41014
6,-54.494358,-167.98561
6,-388.74277,75.829666
6,-65.42681,-192.29361
6,495.91403,320.34955
6,665.8964,-416.87454
6,43.998566,-14.625644
6,379.76355,-446.64886
6,667.52344,-185.00513
6,454.18103,-280.32306
6,413.7139,-266.23502
6,203.57991,-53.53704
6,-266.79117,-176.12807
6,398.62143,-231.27138
6,-324.36722,85.23298
6,-14.37026,-88.45477
6,318.68527,356.798
6,117.6416,70.47274
6,245.27148,-72.2782
6,1179.5808,205.07169
6,640.58234,-146.87495
6,226.64027,-104.83279
6,13.193471,-40.136585
6,21.446365,-94.02345
6,672.5587,163.08603
6,-362.644,95.53242
6,684.0638,-381.2177
6,600.0205,-151.29366
6,614.0148,-374.6173
6,620.65015,-7.512879
6,640.08325,209.99928
6,791.3634,-259.2786
6,394.3088,28.065596
6,305.46506,-42.309414
6,-307.48093,-97.89669
6,-678.3804,336.326
6,368.14883,-464.89087
6,183.1644,178.04782
6,74.584885,-38.438885
6,-0.800704,-148.61894
6,28.102701,-135.34763
7,-462.5875,-397.4446
7,-539.19403,-632.85583
7,-120.898415,-889.10144
7,-493.8996,-424.31235
7,-275.79172,-714.85284
7,-533.6438,137.73135
7,-7.438797,-315.13342
7,-772.67377,-485.95914
7,-281.10803,214.69485
7,-474.32574,-467.75214
7,185.8263,-751.8936
7,-244.38808,-761.5475
7,-232.96758,-110.81039
7,-807.77,-119.95976
7,-320.01892,-855.87854
7,-338.01712,-595.3816
7,-513.7449,-401.7485
7,-259.71097,-1019.89215
7,274.32266,-836.7759
7,-312.55173,-613.06067
7,-409.31635,-436.33316
7,-267.7794,-819.23975
7,-592.2901,-623.39594
7,-245.8502,-379.58627
7,-703.37085,-564.8323
7,-269.8117,-933.5768
7,-569.45483,273.7157
7,-687.7823,-257.2031
7,15.066327,-326.20044
7,-616.3805,-603.07367
7,-691.9521,-518.60254
7,-250.1148,-852.94476
7,192.85858,-721.2692
7,-711.3469,-235.85641
7,-118.26942,-932.2179
7,-719.3027,-499.9249
7,74.83289,-734.2964
7,185.61758,-556.9893
7,258.48456,-806.0959
7,-271.27905,-381.11234
7,-731.34705,-391.52533
7,-690.7555,-129.14673
7,-368.27148,-584.7045
7,-308.01138,-946.2064
7,-319.279,-893.6667
7,-446.974,-520.3735
7,-787.5763,405.95856
7,-376.96426,-552.4772
7,-15.7031555,-442.41678
7,-289.56973,-790.18317
7,-850.5315,432.67346
7,-673.31323,-216.10526
7,-381.05765,-909.93085
7,-648.6212,-213.5074
7,259.31625,-767.12744
7,-44.347492,-958.3535
7,-286.22055,-653.3946
7,337.76495,-949.2628
7,-643.451,-424.68768
7,-293.06494,-398.96182
7,487.49762,-410.36392
7,-752.07544,-110.36312
7,-777.9981,-457.92487
7,-135.53229,-976.80084
7,-433.89276,-467.8708
7,-675.1947,-493.66925
7,-240.12096,-822.14136
7,-503.6043,-476.30768
7,-452.28506,-442.01468
7,-742.1114,-464.765
7,-441.72855,-414.57312
7,-461.10474,-290.72717
7,-601.5993,287.51608
7,-317.97116,-974.11456
7,-619.84906,-586.36273
7,-510.19507,-446.40396
7,-738.7256,-564.51355
7,-283.94254,-899.44965
7,225.88342,-748.0174
7,-107.894135,-1099.7506
7,-765.1633,-528.1567
7,-260.81284,-688.1698
7,-106.76225,-1037.502
7,-305.62256,170.40982
7,-657.56976,-604.60126
7,360.51495,-957.02795
7,88.31061,-757.6637
7,-491.52872,-692.0321
7,-86.53423,-1018.1989
7,-287.68906,-867.1186
7,-28.108532,-936.8377
7,177.20454,-578.2312
7,-719.27484,-432.4894
7,-701.3424,-477.05243
7,-800.88794,5.045626
8,-288.70972,449.9014
8,16.19992,59.80971
8,-283.26672,78.705284
8,306.9864,-353.54504
8,-706.51416,454.75674
8,-355.56436,151.1902
8,-296.28546,339.35974
8,-284.04477,367.05057
8,219.10814,550.7621
8,0.703651,158.21518
8,-20.653093,-221.89694
8,680.91113,277.96243
8,307.91165,-150.2723
8,-394.10254,313.98135
8,-56.59082,79.58271
8,-171.44096,-468.43292
8,-5.1600904,241.0218
8,-378.00525,166.21133
8,-274.34393,275.05334
8,312.67795,635.29486
8,337.1377,-176.74298
8,-96.45501,382.36438
8,160.2179,-274.553
8,224.62605,484.29916
8,6.1284065,84.927795
8,248.48656,-178.39867
8,-75.03635,317.15912
8,341.23474,16.422792
8,-4.874785,609.2003
8,16.082577,499.18073
8,171.44429,122.033936
8,-420.2543,237.13216
8,-252.00108,106.4741
8,-351.00064,396.8614
8,-257.71356,33.503647
8,-63.63589,435.05804
8,275.26068,220.9644
8,-87.97394,356.5956
8,-247.529,281.1057
8,-357.48123,209.61859
8,-83.14445,418.7706
8,-493.3121,-60.946636
8,301.63593,-227.63054
8,-348.4307,334.19177
8,72.06907,729.7611
8,629.0624,293.99118
8,-323.2467,332.41196
8,661.75275,295.35165
8,348.08884,588.1738
8,38.832745,-591.2621
8,62.869926,551.0387
8,158.77513,634.9923
8,512.3294,-522.3972
8,-144.43799,283.13477
8,271.35562,-190.73532
8,1039.1985,93.132645
8,257.89264,-281.17178
8,-100.31392,302.66406
8,-226.69978,62.960415
8,-107.19502,-557.4875
8,-321.6779,262.25955
8,-606.02167,19.0022
8,-379.85126,393.65515
8,-688.533,469.2725
8,66.91399,56.63764
8,252.1185,-259.7255
8,-283.3436,649.1958
8,-269.14685,7.4732738
8,-355.75766,277.07608
8,199.73563,-281.28925
8,-180.32237,-62.044044
8,-422.96307,315.78238
8,745.8986,-283.59326
8,-589.4235,-191.48183
8,-377.87872,255.59648
8,-44.858208,45.16819
8,709.4653,256.80597
8,50.74174,88.9665
8,-370.3937,302.52362
8,-20.590906,-547.4219
8,128.33017,861.4794
8,-403.39532,430.70862
8,-136.79805,-20.885006
8,426.89108,252.33368
8,716.0727,380.76776
8,4.800624,133.79031
8,34.10367,110.06417
8,-519.18243,606.5523
8,42.602272,525.91455
8,353.4109,576.954
8,356.34113,-156.29648
8,-18.714005,54.121887
8,316.53226,543.427
8,-256.36304,65.54111
8,84.99975,-158.1527
9,-257.73743,415.3371
9,-266.2564,-258.11728
9,-604.9857,-694.9273
9,-614.5355,-319.7512
9,-475.18353,-624.0212
9,-812.94824,122.32619
9,-352.48285,-781.9508
9,77.47902,-815.3838
9,-452.2783,-749.8316
9,9.710621,-998.23914
9,-300.64413,-244.5941
9,-173.88599,-806.3741
9,-431.47638,-382.11404
9,-547.3905,-257.1187
9,-533.6161,-371.81107
9,-445.1661,-603.6612
9,215.55423,-1079.96
9,-512.31177,-596.4567
9,-586.2199,-334.23605
9,-396.16763,-823.6643
9,-312.8071,-349.36047
9,-533.2398,-521.0512
9,-10.531665,-414.1439
9,-355.21536,-405.95325
9,-602.2602,-388.45557
9,-510.9121,-761.1866
9,-128.07677,-474.96356
9,141.5925,-361.28156
9,-380.43112,-307.17026
9,-72.33589,-516.7009
9,-469.86713,-810.9598
9,-414.7397,-693.4178
9,-177.3333,-1021.4787
9,62.06582,-485.53632
9,-394.05048,-659.7372
9,-436.98853,-742.84
9,-574.2006,-510.6677
9,-407.69128,-736.7941
9,-449.43616,-265.5097
9,-190.019,-952.59015
9,-545.76984,-307.1546
9,-523.162,-321.05035
9,-772.13684,-312.14514
9,423.36923,-610.5206
9,-298.5769,-268.57648
9,-535.1234,-798.6334
9,-496.2762,-827.47534
9,1019.7863,398.77286
9,-636.5735,-367.39505
9,-76.06246,-893.24054
9,19.84314,-404.73108
9,257.2521,-563.7243
9,-214.9182,-638.3569
9,-572.37775,-369.32092
9,-190.31339,-865.9808
9,23.822285,-1020.25854
9,-380.11014,-707.4414
9,-353.97827,-74.39264
9,-268.87576,-320.18033
9,-211.55244,-719.90497
9,222.18568,246.27254
9,-519.53827,-245.11214
9,-648.2805,-324.7357
9,-193.10283,-393.92343
9,-449.19052,-838.74115
9,-775.16156,-405.80325
9,-546.45325,-573.5138
9,-617.38873,-287.83136
9,-495.6473,-782.0519
9,-482.45538,-332.73456
9,-186.75397,-834.3271
9,-0.7759359,-383.45905
9,-604.3397,-113.89036
9,510.72867,405.81558
9,-401.67258,-796.1005
9,233.02818,-604.6094
9,-491.87845,-539.5741
9,-208.50682,-995.9823
9,275.1627,-758.36066
9,-772.45953,-352.3157
9,17.590729,-499.13635
9,-555.12787,-337.187
9,-277.84222,-294.79425
9,87.72498,-1063.3809
9,-336.9747,-497.6592
9,-178.20143,-755.1819
9,-438.39917,-686.6604
9,-369.60342,-344.13425
9,-358.8265,-453.3102
9,-203.59004,-896.73517
9,-627.5169,-55.869682
9,-533.301,-722.25385
9,-350.13074,-365.23218
9,-371.7986,-281.17764
9,-18.547787,-606.6644
