label,x,y
1,-721.7535044206716,315.0364859174807
1,-848.8978795981113,399.03157307742737
1,-872.0721861258852,319.90046785813263
1,-911.1266327215986,402.30771594529597
1,-812.9619747327586,575.8178203915494
1,-794.7623734963512,345.373163271879
2,-602.4745360461358,-35.50021731437246
2,-488.59488198209795,393.0901555142682
2,1109.1342462287946,585.3470677871147
2,-287.2338457112644,488.5000694506652
2,99.22877809004282,-420.8559580578233
2,667.0103154853138,400.17522452616964
2,-257.44125870782324,1033.5290453532286
2,259.94898516188783,-462.8179877270048
2,-79.18998494394661,162.71540936503496
2,801.9040680605566,105.59168087587571
2,-48.798644298416804,308.68849472985534
2,-638.2118780302322,277.37874980631364
2,70.54710542843645,323.90696309449504
2,496.00987545183176,-230.88215409461273
2,-565.729528259852,170.09584937314705
2,-253.40504488033244,143.9357671117772
2,-129.75210042934378,907.0485281469889
2,397.28119404440935,1343.5546907773646
2,585.9336831234731,260.93884742868016
2,-363.19924136884896,770.0002206388102
2,362.19638131889093,836.3649601460448
2,87.10381923376178,1145.963615251037
2,-408.6500708900381,1026.587798717128
2,436.3190497366565,89.58421360414563
2,25.790210880041606,602.9884430716122
2,-281.33886313853645,984.9289288473817
2,-623.9666358955093,194.92827420158244
2,503.77242278129364,152.7328677894453
2,671.5756379705725,-9.237801326685231
2,-6.387635876606485,379.3871941363215
2,583.2693845514921,-122.10118653049729
2,340.5830177722223,692.7760131770575
2,635.2513314104015,179.9568941851312
2,-439.3164509460684,663.7921902257624
2,679.5202339898341,155.00488082060355
2,947.822873857403,-161.61084882608733
2,130.41243324401356,311.74115811001286
2,-485.9379333010167,723.8801818055895
2,523.1551520638596,-187.31492343515237
2,22.75920754486881,608.340172070369
2,-262.79005271947847,738.1449676409312
2,-26.23891495608145,-183.36498745899334
2,64.82815807455326,-458.7617876456641
2,166.03893087937496,159.90799111688784
2,274.85404848988907,237.29678221676568
2,-493.0441193481122,925.5869997533498
2,50.95039843093278,213.5448493902635
2,565.8179583062621,-12.7513894252045
2,-335.77506894177844,-23.307303977315094
2,437.012235337485,68.24177308679003
2,46.97277011274925,-20.526155626477703
2,477.7321566128131,240.66530272789734
2,420.92805546521265,-223.76663738081012
2,-423.43735609060843,297.7557695979713
2,372.877494105351,519.5042465329788
2,392.8216799019668,103.36317312579793
2,684.6802967859518,-124.98304960333066
2,853.1970010865919,166.56773674585014
2,-297.13433576770433,740.2310962420349
2,340.51415191505686,786.5447965579351
2,520.1292488003016,-83.46965253558855
2,-99.03544748161127,1073.870332105496
2,430.0477658165793,261.6482334257852
2,-51.664119659087106,482.1674560159996
2,-115.57317963010973,-321.21059201893746
2,410.5920760905354,464.2538963174977
2,-485.16867626730533,85.60508345911643
2,-296.36509719034643,251.66181137497037
2,621.3670540906401,302.9260266545982
2,-43.70201328059849,27.474305147397697
2,390.582826894613,143.02098687278948
2,-402.3929877014419,300.6551832255358
2,-96.95262051783811,377.8881471769488
2,-79.13453195362794,-202.74340594970556
2,635.3196285046115,272.5234281466836
2,-294.08689639443185,823.1042746466871
2,453.34721005078484,-188.92522938415416
2,422.5021478782633,-793.4001689037457
2,-296.9056903582127,-263.8615096623215
2,-432.9250900092956,435.93793661860417
2,848.4348332242932,-56.73629357984785
2,-303.51814544750454,700.1265507438185
2,-484.16245982060923,583.4702998531945
2,161.83626897428667,-60.57881455646809
2,965.9828482383442,-131.4579706492509
2,224.3608284906288,-108.78600454245037
2,143.05315010391905,807.424625341796
2,915.1004022025454,203.8295652618895
2,792.8468806708363,-17.81675961885148
2,-295.6803688828804,961.9599675354825
2,541.2017256562201,358.95344114849536
2,-277.32584950826435,-586.5703502472386
2,101.41001371375899,78.17029734440649
2,-164.113117440425,472.43327200483577
2,535.4331804815173,-161.22618533249778
3,-341.1961516789957,411.23682261709615
3,-302.7606389268167,406.9915711134866
3,122.93884810181649,596.3522738749349
3,-397.2722688774357,679.5271675063548
3,-22.549745312657876,406.52142238461585
3,33.53809900974023,395.60325173562256
3,-79.04602461306433,854.6594338618762
3,-209.1029977508328,140.35265211659706
3,-458.62829262357815,728.6323184074079
3,-4.429781707630816,664.540512484054
3,544.2588277478965,1097.680044462289
3,-562.6314949453708,370.47574082868533
3,-3.6267347898159663,829.3851122335786
3,-805.5754118375769,-169.5277557168421
3,97.23122618098694,635.0700948131425
3,-260.18256285175613,784.8717505176855
3,64.02556584822946,521.9723054776656
3,-49.39873191500599,963.6556238133408
3,-49.63801489883613,684.8744184966158
3,-195.22968996609387,775.324111264116
3,165.98938115673792,819.5478284218866
3,-643.3821013997518,326.04150350466097
3,1078.9374302075248,826.0290896322208
3,677.4459735995364,654.3014282793749
3,-63.13899598106769,535.7058569492432
3,279.24099155900177,831.889913565386
3,-182.61579395594018,459.04664076503434
3,740.7143646211365,1171.8026299294133
3,348.56226423593563,424.2654574835812
3,233.87746436829875,1010.6070652105362
3,110.31274798118268,815.2532488422689
3,120.92965156355905,819.0003522502717
3,273.16103148854137,670.2098963755961
3,60.88057005269904,-53.473333068322326
3,251.9830977818194,986.4834615037895
3,-136.17879909860488,405.7261681271509
3,26.48010341806966,166.22511721281666
3,540.8891208838501,567.9718597519841
3,-302.1141429533685,-245.11273930645868
3,-435.0528242208318,600.6909847270439
3,-467.3195708444227,511.2770374808448
3,-212.4810916425519,638.8319013736036
3,458.67696170501836,707.2165274144924
3,-154.84898934536622,691.0233990137278
3,498.22363263476205,850.6574308079378
3,-274.49308222130145,867.4827244611944
3,-165.52156812241813,510.5165580727189
3,259.6072142955743,328.44648735389853
3,-483.10998345533994,641.2031985557019
3,166.67056891245377,985.4704829550795
3,-71.35242490424172,315.3211558093228
3,87.07204239405166,750.741496997507
3,-309.1511269513311,492.162255556649
3,168.2604181828091,-52.45003205760297
3,755.968886537571,707.5107856595916
3,156.43118009681683,1038.6358154065126
3,978.6733008715402,694.5926351981078
3,-332.1423590588821,691.5408163095071
3,-641.79367767973,514.64608552003
3,737.9961822263231,606.664906259966
3,497.3869333588868,211.02619343019225
3,-429.0335928425623,508.48578073944265
3,390.04255415582577,1106.0050407906865
3,87.64298764166256,418.6021881449649
3,-124.01214771879835,138.8499097077865
3,56.100092554327944,457.95406349490264
3,227.65914579987214,844.4769544355579
3,-143.65509563457843,657.313693390162
3,736.5667567069988,705.7363753628036
3,-563.0946860161388,505.0663648440853
3,-161.7715945314824,9.290206059801433
3,-192.85985896222203,567.6512057356059
3,507.1563041464795,952.1361067528975
3,-349.46829367986373,746.6578772206547
3,-199.82215662565704,911.1737687766895
3,12.465234641401521,814.7295419244208
3,138.24745814663652,665.2008914131254
3,331.64470389890016,-77.03730948150998
3,585.1914337714464,302.61652620176574
3,-642.2979994577576,129.01643141676763
3,-463.1403036889759,695.0707282461794
3,14.566989508043484,806.9262577766626
3,45.05855482279526,701.5430095323528
3,-346.13847524437597,464.0109813537805
3,101.58580956398734,795.8425385105935
3,-124.99829804045044,70.90243502614042
3,82.15057278648341,546.5878470085147
3,-437.5566851581679,-363.03859639343375
3,125.54172783120866,894.1020024318121
3,257.4571378885991,1074.5358595444372
3,348.1267506900829,523.4450277199071
3,108.08376765826986,675.6642338324998
3,124.53145734780642,-87.78480632487707
3,762.955294108072,861.3353529837224
3,667.56690727907,1192.6706261681618
4,157.50745449781238,-1099.0752613482077
4,40.64460128700644,-806.6406729477317
4,-277.67057039015884,-790.9182300293328
4,190.78654099668256,-925.7294628521713
4,-20.92868547931482,-828.4442237517658
4,-545.3017185044401,-315.17128859981824
4,-20.936637867945063,-433.01605338017663
4,204.66215975940688,-1096.3308086576114
4,491.3278308227068,-620.0845879134645
4,-241.56345764044198,-501.57140228176354
4,-217.36050315549505,-674.450802324922
4,-95.25975550570597,-640.9932281205231
4,-22.01394274436018,-1006.7654675626865
4,419.714501591105,-354.74249587024536
4,110.02193449696253,-617.8157240096266
4,-161.3954078909872,-649.0763936005471
4,359.2914330120559,-361.11631541191383
4,-174.94534625889156,-321.2871833948292
4,95.04538644463926,-1223.0326970077049
4,501.3104122968012,-1108.9224515096842
4,626.4359634471346,-935.4949330512619
4,791.0430016890442,-1249.7119994864877
4,-114.59582054441617,-168.22693987416437
4,246.89067144541372,-472.1007824195944
4,261.8530462461959,-1003.8836613530015
4,-222.1950585780629,-680.041648129054
4,-568.4033307535707,-247.89683999381188
4,339.6558722252354,-401.33998548752004
4,-799.1536313573184,-104.2395879348033
4,307.719457082103,-1018.6842333277627
4,111.64857277630202,-511.135169439467
4,-434.50220916346933,-147.28675341636597
4,-294.3731855550779,-236.58700390065852
4,-352.1127408217362,-823.3113142665554
4,-81.49795743390462,-808.6274702517441
4,-334.07787794315084,-712.7239717278654
4,210.80579319364335,-481.22639328172056
4,-767.5414977722583,-205.00831976152182
4,25.396274603629262,-360.7199505418399
4,45.83706598302029,-746.3432257520642
4,-413.4238512945673,-510.4841561835156
4,256.6022156428878,-741.5115963718985
4,-300.3272764332499,-825.2060025748585
4,54.2227193664922,-992.203191150377
4,-860.9804826305239,-90.34052103631669
4,20.572899536847547,-794.0492513353554
4,419.6250910883271,-832.1755770750458
4,162.71522218162514,-1232.4148508642495
4,237.7572968288526,-330.069160698785
4,-674.9831868923616,180.99140136334543
4,747.8434905532595,-763.0548299956347
4,-557.1152875025044,-364.35096087021543
4,475.1790210478305,-405.7518206049593
4,-363.8508351335848,-372.3991770417889
4,613.600271474974,-689.7426524409385
4,990.8535877373179,-1292.079254150724
4,-440.9945949208336,-310.1861494070876
4,-497.3262258207835,-418.96680952959974
4,8.408270010470387,-1172.1639285362612
4,206.25752341798352,-844.323331523715
4,50.82085004255587,-739.1069400375117
4,144.43394268338847,-731.1693379879625
4,-387.1948045057007,-273.99174650065703
4,-111.82287649387892,-947.4749772914732
4,179.3198699226803,-312.836400667671
4,-183.08215574568058,-816.8633953075832
4,-97.11212210118593,-266.7056859703918
4,414.429776632413,-1068.0289944268861
4,-104.24103766272664,-535.580456590176
4,-241.40930145580353,-585.5608133331057
4,-303.50105704617766,-367.5744170854806
4,627.2545226122825,-777.8797525947933
4,-237.47479212980284,-429.57896455610444
4,72.04419013040771,-562.3457361049363
4,5.1719452185366475,-468.2005977450948
4,-127.0384460135153,-858.9585662159014
4,-425.1645092773605,-429.7105676070535
4,-89.18067651440772,-877.5427514476477
4,-271.0040795919054,-415.1975377745356
4,-107.35537178706552,-644.886197736602
4,201.91115720741453,-1152.0073804103554
4,-72.46435228980957,-1072.3532228376205
4,-356.9734002179817,-582.8830509789567
4,132.69752923663816,-914.3914491113896
4,241.96698396580084,-862.9130399412517
4,22.762850272386324,-397.31967939051026
4,-240.18849284799484,-414.7766103250823
4,-435.2702855342434,-302.5261553480298
4,26.216350832378673,-535.3530420178306
4,-328.7498154134219,-743.5042892333807
4,-198.90028036712368,-258.52125947578537
4,193.8012513995584,-1185.7590884588963
4,-738.0287802537138,-125.3738515301198
4,-393.7626224523024,-176.10317189869448
4,119.38359020656254,-985.5954520683006
5,1226.7700300268039,865.2860025176092
5,361.41925103961796,609.358301281558
5,98.85836206435268,468.4799369374146
5,93.14791454227296,295.44395316184034
5,70.23242366650605,124.64501620746151
5,-475.8784355576125,-161.30889759117642
5,339.467386635875,-182.67260218166388
5,-35.1563397265894,-55.962406023485286
5,-319.25270258640097,-312.8377988600127
5,52.32340606050724,684.8753552577109
5,-185.29816625761103,251.5715711504799
5,101.90911096665707,152.22860413445477
5,-734.586723766933,484.19954856453415
5,19.653435573935386,627.82137501226
5,-443.38357543048875,-160.80181868489453
5,216.69847297230584,-101.92543720926578
5,456.1829748743201,558.1602738350001
5,489.83054343487834,-37.07994077922093
5,-496.7958743622976,-43.73364695726086
5,490.3690449686815,719.0148488414246
5,64.41701238468652,242.80841143296732
5,521.3456145032728,570.2409951419052
5,1112.3995268304789,399.56893732054124
5,-618.2420757348382,209.23822610369947
5,-533.269615511143,140.28903841031362
5,588.1548933839618,312.6422142560429
5,-118.77493369756621,318.267894012839
5,-568.4908660227388,84.53635645009682
5,981.0407942901297,1007.436785276663
5,606.7757014655542,641.6451715109417
5,-283.2808219559732,-454.3488549203317
5,246.45859747506753,622.0394274738615
5,303.8227508487002,304.44302175301505
5,385.50425309416994,318.0115599895945
5,483.6904882413502,591.0130398645688
5,-284.3774809554154,380.1926923576576
5,145.60050517743386,127.74531557543222
5,262.03183843944055,462.98883367142696
5,481.43320541866217,423.2402828781628
5,-375.07492157960013,-244.4622197689629
5,602.3824972979212,387.73954544513845
5,401.342173678466,-85.3513999561017
5,670.0180282499543,407.137041337097
5,-536.1112103901139,66.53931938248178
5,-488.52020554499796,227.74502149118877
5,891.0290534949183,933.8190973662449
5,-396.66007252733874,-246.7475538700609
5,481.36396854304724,563.2671146648324
5,-591.4199701733214,195.31899137192227
5,-597.0515275505618,-34.19267872870854
5,-457.53985763716247,-321.41232315773675
5,-287.7052952969828,-98.8464971823095
5,-33.20081940175183,541.5534740208152
5,-544.1714363255078,2.806092815370048
5,-247.52897136462803,61.16105502548395
5,-541.629996452023,280.8267420356636
5,345.4555443822325,121.14923444734197
5,829.4713935915743,180.98682622580083
5,-548.5092964980712,-156.66984105660697
5,-277.9116989331852,213.4054824025581
5,458.3861458715909,634.2497028383924
5,278.14648645432777,248.9436204837068
5,250.85811565668422,243.72641961546353
5,192.1729416769024,-114.09758407779205
5,976.0118288589115,540.2131871677368
5,-336.876604122808,177.38324356002525
5,-163.70930386533405,-519.2969890384607
5,-17.77012094744869,-738.1603833841397
5,543.9302285411497,707.229215430024
5,-470.25377625254464,-165.72186071404758
5,280.98437810226443,-58.65357188536896
5,-605.161643370695,110.82329622554093
5,-456.0211104141522,-365.82841376753873
5,-37.65125767796624,260.17166498155575
5,-215.4403286783154,396.8176328056593
5,51.396097912366926,316.16068648950727
5,-193.89195381907186,-745.5894020744055
5,1138.847716801149,880.3783503171586
5,217.3066538038874,-183.05286559547906
5,286.39726728163083,72.42639127782171
5,165.37317815348163,-429.038169242343
5,-517.1019643463214,89.44989609866879
5,1000.4986313445264,1026.6184985579366
5,-205.3950746122762,47.3715070572917
5,-320.2547121005453,44.655023716252586
5,-359.12265765477395,-6.958247086748949
5,182.99419881654396,-219.09036958017592
5,-5.94170403015608,64.4041583994329
5,-305.4956279456379,-170.04478524830282
5,-0.2856400760189395,-319.7586038297056
5,-464.93585782542027,263.8233708883427
5,-82.80062043504935,-181.36923940763492
5,432.1813139120825,485.7845610355328
5,-312.7891538206496,-50.75688013426445
5,109.73342140670593,-713.8572568902101
6,71.8678179865895,-467.56195210892986
6,429.88443546004765,-276.9949596299781
6,-442.2958388254931,-229.7008237535068
6,209.07653381802052,-69.48610023226456
6,-254.55546774371825,-379.7772702610446
6,181.33834461728875,60.691764860156496
6,-98.26976518855048,228.41785647501618
6,877.1745544762878,-462.7472844987731
6,-220.81284477644664,101.69996123085683
6,-743.5915056874036,293.8788097162746
6,370.29015995162257,16.677074535626378
6,402.2469233257543,-537.3874219392704
6,406.2709627771501,388.746440008676
6,446.3064327217057,-265.9906565737459
6,-609.4881754118849,303.73941342428094
6,164.5955516770713,177.63451298725815
6,166.42038655165172,-77.02994086043674
6,638.241757482362,-241.16277249267793
6,291.4007348928265,-549.8582198899222
6,326.6336257195342,346.2567378164405
6,776.8454797525972,-296.5229829622907
6,606.4517404417318,26.2365321120441
6,176.68173480490006,11.62410475933204
6,-313.7425101368903,-392.70188526975227
6,-43.68021054990593,-91.29476556584869
6,106.87286326026609,329.3808408327292
6,-468.22488813933046,142.9841578152303
6,-487.71852038070915,163.1059796661677
6,657.621370528633,-452.9181334581237
6,-44.108922157854195,409.12481830309474
6,295.9708238506179,217.41018312365358
6,386.62886262332023,-183.65145115260864
6,591.2259898639461,-308.8566495114986
6,642.7342103221545,-207.40695972198068
6,-94.36277855786696,89.94504035895469
6,-507.2311587991757,-184.4500836233194
6,-214.02875285766916,147.63623291838513
6,502.3390233151991,-14.877229868634783
6,88.22166566709402,-38.84145082081764
6,99.01521812317414,-321.95825423187614
6,1463.5779197999204,-374.66499289794
6,68.68673715401546,-627.5061343951533
6,-194.34996398814664,91.42516386794901
6,787.1538540931219,-21.63922403011276
6,29.01644646441349,349.75300514334776
6,779.405109077296,194.87994060815416
6,280.03215340541027,-196.04737109394054
6,1009.8174896127059,256.9698217851808
6,1172.5969053435877,196.1103581694723
6,-322.4087202906583,-34.20159185655353
6,87.30618217850913,329.86489946505236
6,369.2861685474246,-595.5011109215101
6,552.7497386098123,183.99357354546427
6,-428.85408405815275,58.938088924361494
6,-275.24361384562206,-261.9026918743286
6,-537.1795192196655,131.3826586777086
6,-117.53362193812134,-387.39264594533347
6,552.3206409636934,237.63310743080322
6,629.4807415919406,-470.01237473872004
6,48.92012447047435,161.89577058032137
6,376.4342390622681,-347.37064220068817
6,800.922970204583,134.24997949365647
6,481.15413798418086,-421.3795590659091
6,305.8860963331678,-238.29801455254525
6,-4.711044908107775,250.98572654899812
6,-199.1453932788739,-240.69344773999453
6,12.647911509697947,-270.5070705181309
6,-352.00465720224616,69.45463501793981
6,15.897697145849564,-66.36348994429298
6,171.23779326605728,145.6680288051945
6,241.1276000086889,114.66767428642873
6,268.66778082880086,-66.22227783397413
6,1139.3936853721984,126.49510053205384
6,675.7687538452756,-95.8630039021549
6,218.49842742300572,72.32543542727062
6,-170.43396852987337,47.333323151655684
6,-44.65564787556581,-141.340283389164
6,701.4264909583064,189.58179437176054
6,-472.7072050143796,14.67462888414097
6,842.1678332792364,-437.3933696987418
6,584.850223429895,-37.73528528135343
6,702.9351145942777,-215.9082342137734
6,563.7914762301637,44.01985395323389
6,605.7602970269975,387.2220160698447
6,975.7471081656888,-257.80847625507715
6,249.00827137674028,36.76472970086779
6,262.8809642998985,-70.41544234769175
6,-237.01792417058275,-108.22277005962982
6,-696.2829252792483,375.26487536256604
6,291.74651177771193,-546.5806846798422
6,289.0463645019451,216.2940975718411
6,277.69248442778945,-11.002073285164803
6,-267.4776155813377,-251.26106465366266
6,70.1423008420719,-296.4134126076799
7,-528.8102990545158,-268.043530832125
7,-489.10941151177144,-662.4728318662198
7,0.06102709888062918,-930.3300880118768
7,-591.1838427164537,-358.8893915785846
7,-159.30498613657178,-725.4800773579266
7,-445.541259019902,100.59820058701841
7,-35.78670688814837,-106.47164873182548
7,-755.7660168608569,-312.0989820757816
7,-148.48772116111718,233.4652965132486
7,-654.422291953811,-445.7771047268893
7,8.361004636897032,-761.0989921894181
7,-306.1260267489858,-600.2322121443179
7,-240.4359523267961,-84.46624431272292
7,-752.3914583081988,9.72824163781008
7,-262.3522986970018,-879.3926371421113
7,-452.7434564557136,-538.5321475649089
7,-570.6807477773027,-444.54501314285443
7,-296.37792596281093,-761.6460289124138
7,250.4856885886183,-830.2178381129459
7,-327.9314625217136,-616.220955647293
7,-568.0897805319606,-286.8694179657059
7,-275.0789111191581,-865.5188267771207
7,-443.33698942464684,-758.7405345106405
7,-330.42456834603433,-294.72362594089554
7,-503.4904733969689,-737.0267567981152
7,-212.05215705934538,-782.0235847472502
7,-628.3929827187754,274.1226831138416
7,-580.0094061925868,-280.4413829196952
7,-27.144505365827854,-367.8829331502994
7,-579.0231501485093,-713.4661057228228
7,-535.7693291958275,-602.4090773232556
7,-309.6102046393679,-825.8421804627794
7,414.00637195729945,-798.8619866462648
7,-558.4998335443426,-104.30024317059137
7,50.28315578873957,-935.4022528342955
7,-583.8034631404677,-524.8362106166062
7,88.01599957451675,-409.8680425934185
7,341.0453612659809,-439.72837835668037
7,420.97900334607675,-998.6030706859789
7,-219.13422245057498,-438.4970718814219
7,-890.7300628631365,-112.15271361610252
7,-790.8501521209683,-26.704806115687692
7,-512.4190292748797,-333.7011713872869
7,-304.6928724169917,-949.7283707149618
7,-337.87011531869337,-956.011226035812
7,-345.08881860909946,-479.71251692638623
7,-788.7265966877866,316.55881492071035
7,-203.92255508382868,-376.02446886060056
7,89.04438973078119,-422.66886962546357
7,-172.22109846532223,-689.9318493615027
7,-721.0915249482821,550.812097868614
7,-624.7655089279423,-172.22416091856914
7,-331.19660193380776,-1001.4978502965023
7,-751.3274458497891,-53.439558125099865
7,461.4778881181843,-851.397991936519
7,154.69005593917424,-1075.0821962503953
7,-313.48379182249255,-809.7666931499255
7,309.7312472186016,-957.2201768946227
7,-577.767624868276,-297.7123244614801
7,-293.4596522065095,-265.40603209535544
7,529.3179631618693,-507.30375482916133
7,-769.4736099220265,-116.97583957407419
7,-743.5013141250378,-252.3377977102335
7,73.69807163563135,-1025.567789583361
7,-617.0475664239405,-272.5513926655548
7,-615.2411996353065,-477.6510674329003
7,-116.2365243720549,-834.751094200725
7,-506.87792715859507,-583.1816713357675
7,-519.9240487712719,-357.1568575518053
7,-818.1098397554119,-316.07465744718024
7,-534.7537698852398,-82.68835349073846
7,-372.9112292568034,-441.7131560225376
7,-663.8048254847948,257.05995494526917
7,-332.73430680830177,-843.3320929040588
7,-651.0483672861571,-455.8599938100868
