label,x,y,z
2,914.7335,201.32559,-841.797
2,801.9221,-16.798208,-854.1404
2,-304.20493,965.6133,222.76984
2,539.153,358.1268,-626.194
2,-278.09418,-586.94086,264.555
2,106.078926,73.8598,-447.18674
2,-150.91423,481.7398,-547.6151
2,551.5423,-153.44556,-672.0294
3,-342.29333,412.9162,608.9557
3,-296.2802,397.05905,294.0029
3,139.80727,581.8342,813.88293
3,-380.49185,692.8414,361.9483
3,-18.882269,397.7563,-28.136185
3,33.805573,395.901,416.64764
3,-74.47802,858.672,383.2931
3,-207.72896,142.13206,251.91995
3,-454.82983,723.08716,259.4693
3,-5.358722,666.05066,128.74571
3,543.61664,1096.926,708.78925
3,-561.2766,372.28854,326.13516
3,1.9643029,831.45325,440.39685
3,-805.0008,-163.79308,443.52042
3,84.87644,656.50745,852.393
3,-260.20563,774.13904,525.805
3,58.34827,516.10126,826.99255
3,-47.322365,957.7767,441.1741
3,-50.199383,685.59406,-259.8217
3,-188.7194,775.68475,0.5054188
3,166.23186,810.2655,373.75534
3,-644.91156,326.39468,245.80853
3,1078.6854,825.5375,-522.62885
3,677.8493,656.2381,199.52438
3,-63.199013,535.60425,-298.526
3,263.4887,826.10406,389.37085
3,-192.9352,434.4428,636.70715
3,736.63,1170.7375,387.67365
3,340.9672,417.82214,467.0167
3,234.08217,1011.4938,172.35408
3,113.285355,819.8128,711.0116
3,125.32591,831.1817,567.46814
3,273.81857,670.90125,331.6058
3,60.829933,-53.11941,-251.03812
3,255.6382,985.7126,964.2543
3,-134.92346,405.80038,103.91557
3,13.414292,161.01106,-456.16412
3,554.6049,562.78564,59.70478
3,-289.0396,-228.40227,373.3592
3,-440.55728,602.29565,507.34552
3,-461.91483,512.87805,679.49493
3,-216.11902,655.0103,568.73627
3,459.11987,709.3684,142.08649
3,-154.51494,691.4982,674.9102
3,498.05618,851.68353,250.45763
3,-271.24036,874.2121,545.69324
3,-147.1667,515.62445,631.85815
3,258.4308,329.09708,733.4422
3,-481.71924,653.2187,42.72138
3,161.1857,981.4207,924.23444
3,-73.55277,316.98593,547.4473
3,83.13438,745.3749,650.48914
3,-309.71457,498.3987,332.0834
3,154.29669,-57.68071,111.416565
3,770.57983,713.68774,174.9778
3,158.68387,1037.9692,549.6628
3,978.2731,694.1888,-208.21349
3,-329.61282,690.66425,662.91003
3,-633.92584,518.2421,424.4373
3,737.8562,607.0527,-521.37585
3,496.1167,212.6165,133.87436
3,-427.56223,522.4121,-15.91247
3,388.1286,1105.0654,565.66315
3,91.759796,419.38562,-42.96907
3,-122.00768,136.82689,-341.2989
3,56.46354,458.20572,1258.2164
3,229.44229,844.4161,707.82544
3,-142.0175,658.0202,-305.73596
3,720.05334,697.60114,263.29758
3,-569.8174,507.27414,72.347855
3,-162.98526,-2.702829,-485.2674
3,-207.51471,571.3214,598.2276
3,506.26938,951.80853,455.0791
3,-349.79443,746.31604,771.09216
3,-203.22755,905.8379,611.18427
3,2.893693,815.2105,678.6582
3,142.9065,663.36127,278.709
3,341.08243,-76.716576,-196.03026
3,584.94507,302.78342,1009.7356
3,-650.3306,135.22675,542.60626
3,-467.15665,707.72577,468.69714
3,17.371525,808.6807,857.21387
3,37.173786,712.8237,301.4504
3,-345.66208,465.3772,827.63586
3,97.72424,794.07166,-62.453026
3,-129.13033,70.93927,-153.39238
3,79.4381,557.5466,669.7497
3,-437.94046,-362.46576,-403.1346
3,111.559944,900.3994,389.35385
3,256.6815,1070.3403,344.548
3,343.10605,524.54004,-33.115273
3,107.26781,676.4773,-216.91049
3,125.13384,-87.105576,875.5354
3,762.38654,862.59656,422.96918
3,669.9652,1190.2148,306.14438
4,158.19214,-1098.396,152.20386
4,42.638184,-807.44617,638.8128
4,-270.90433,-787.5305,-324.5194
4,189.33954,-922.65784,769.7087
4,-22.604847,-829.27167,-401.19724
4,-512.4912,-292.0116,417.50217
4,-17.502157,-454.56982,737.70233
4,197.36398,-1096.4747,-50.291195
4,490.78653,-623.947,263.66907
4,-238.55574,-504.5346,-275.9088
4,-219.06007,-670.8394,-273.2952
4,-95.25173,-634.0794,-499.53546
4,-24.848154,-1018.36,301.89075
4,434.17624,-355.10037,428.99045
4,102.83367,-613.96857,-804.6887
4,-161.54503,-635.7956,1.6713933
4,341.87543,-362.90097,465.51675
4,-167.40042,-322.921,-0.41727966
4,94.97097,-1222.011,-254.04347
4,494.7893,-1107.0674,125.28709
4,626.4312,-933.0645,477.21304
4,790.63086,-1249.297,-378.0916
4,-117.22888,-171.80261,592.90155
4,249.38776,-470.6395,584.26636
4,250.28775,-1002.05756,148.00085
4,-220.06755,-682.86975,255.61115
4,-564.07,-244.5769,38.125084
4,326.56458,-400.3114,368.1149
4,-806.65576,-113.11869,64.58902
4,321.01532,-1022.9259,217.37582
4,110.4569,-513.54456,509.8846
4,-437.72266,-144.62807,466.49805
4,-286.52762,-237.28108,-219.2271
4,-357.52972,-822.4889,100.90484
4,-94.44823,-812.72974,-69.72066
4,-333.05502,-714.1934,-572.05853
4,213.60667,-476.8256,490.44604
4,-764.59906,-205.43243,311.6098
4,7.9815187,-375.10083,-112.758804
4,47.597435,-760.48914,409.798
4,-418.07883,-505.93475,559.6382
4,277.69025,-740.3667,577.00745
4,-295.921,-827.8994,10.602591
4,72.61392,-988.7073,53.954
4,-858.73157,-93.29419,160.3779
4,35.971203,-794.91223,-92.228966
4,440.9124,-824.302,460.83093
4,163.44208,-1232.3934,-22.193682
4,247.66855,-337.81494,344.843
4,-673.00104,157.55424,66.07258
4,746.08295,-765.6574,457.14633
4,-562.8698,-394.77795,666.49457
4,474.65146,-407.13116,563.59033
4,-372.9221,-383.43893,136.09642
4,612.9027,-689.7186,-646.0333
4,990.0342,-1291.7635,-200.85522
4,-435.66824,-305.81793,47.361076
4,-489.53125,-428.12427,393.30548
4,7.9871435,-1169.9779,-480.04648
4,206.06615,-844.05347,98.39136
4,49.274788,-738.908,-729.9852
4,160.43112,-741.558,268.1461
4,-378.0899,-271.17703,642.00586
4,-111.68041,-947.221,-702.7233
4,188.81161,-320.49152,215.36119
4,-186.65434,-827.5486,-162.80075
4,-101.58331,-264.64255,314.3246
4,413.9235,-1067.5288,-606.87195
4,-104.03678,-536.5832,161.77957
4,-237.8737,-599.99554,-232.85234
4,-279.60352,-371.95572,229.00334
4,626.37683,-777.67975,98.678635
4,-234.4759,-437.6543,-65.71751
4,70.73512,-562.8232,-241.79865
4,-23.225935,-469.70428,-448.00406
4,-121.940384,-857.4173,21.447472
4,-416.40384,-429.24084,-32.4929
4,-103.57148,-862.9571,266.93796
4,-260.97592,-407.27307,110.9542
4,-106.92079,-644.81555,300.19513
4,204.55765,-1155.3374,287.87558
4,-69.66037,-1071.4337,-168.36403
4,-369.36426,-585.74664,496.1849
4,133.32773,-917.8031,-72.54375
4,237.89072,-871.7266,468.12317
4,28.260004,-367.60126,731.4304
4,-241.00914,-405.5534,-270.23425
4,-441.1239,-303.03876,585.3365
4,28.267452,-540.4428,658.96124
4,-328.4725,-739.04297,609.078
4,-207.1394,-256.3692,661.4928
4,193.94554,-1182.1151,421.49084
4,-707.2457,-127.41039,-88.66471
4,-393.9607,-176.63103,375.1717
4,128.3016,-990.60394,341.72424
5,1221.291,866.4456,-99.37217
5,358.6714,621.3285,810.43506
5,102.33442,460.90952,637.6236
5,89.55975,294.14444,-221.10779
5,99.23112,106.78246,-611.7155
5,-488.67197,-148.8653,-342.6021
5,336.17398,-184.36754,-428.3329
5,-48.202663,-38.105606,-669.55133
5,-320.43738,-312.841,-907.45874
5,59.13491,685.21063,395.7201
5,-184.83391,257.94772,-802.0179
5,94.66503,149.72818,-522.1076
5,-736.8757,486.52118,-488.15472
5,18.779942,626.36084,-438.30026
5,-432.75296,-183.40364,-273.45898
5,237.60849,-87.3865,-607.1347
5,455.23114,557.28357,1234.4478
5,490.05994,-35.435524,-104.26535
5,-506.30655,-62.094265,-419.53143
5,490.67276,718.6245,-205.6611
5,65.49678,250.33206,-425.62692
5,519.16266,567.73553,-35.377174
5,1116.4124,396.59885,416.87405
5,-619.0261,218.25308,-478.9211
5,-552.7912,148.38336,-505.63794
5,573.40814,325.19473,-96.246086
5,-124.63243,323.0451,-235.70769
5,-591.7044,82.31829,-424.12573
5,983.04285,1005.8957,69.58925
5,607.885,642.3439,556.28357
5,-287.03854,-474.2714,182.04578
5,245.19429,620.55206,-583.2994
5,304.23154,304.90634,938.21155
5,386.11566,323.01926,225.13211
5,472.92084,592.2732,108.220924
5,-271.096,389.85757,-115.75854
5,140.14223,136.32988,-52.402283
5,257.9876,464.211,548.91064
5,481.32727,423.03177,318.1808
5,-381.45288,-249.94673,-176.34332
5,602.15137,388.2087,-309.13168
5,401.81973,-84.8319,1033.5858
5,670.5863,408.03494,-621.3778
5,-545.8715,61.961708,-264.8481
5,-494.81152,243.97441,-568.49945
5,893.33246,932.7684,-11.951298
5,-394.37598,-242.53192,-79.6249
5,481.49396,562.4138,-509.24576
5,-588.6664,187.45245,-379.03552
5,-598.83563,-38.580517,-531.7891
5,-461.48328,-323.574,-52.96702
5,-305.75824,-111.786995,-301.78564
5,-31.375172,538.7654,581.5904
5,-540.358,6.3262863,-33.94439
5,-251.55022,49.382347,351.93726
5,-543.25653,277.4543,-504.72495
5,338.38345,116.14048,858.11884
5,830.46985,178.06395,-137.39201
5,-550.9647,-157.4012,-132.53625
5,-276.20718,216.75415,-373.01642
5,455.15067,654.2054,525.0024
5,275.5036,252.90836,-297.94925
5,249.6584,243.66461,229.72801
5,191.36452,-137.64738,157.34172
5,963.40704,539.7783,432.01514
5,-335.7314,163.74725,-18.430172
5,-163.80814,-516.9151,-550.4567
5,-18.270634,-733.7062,1.0583197
5,540.7809,705.4513,867.5513
5,-469.8704,-164.03125,-640.5733
5,272.6152,-53.29037,-268.9697
5,-621.2914,105.923294,-550.5793
5,-457.1764,-363.52573,-629.6672
5,-67.26022,275.49435,77.51315
5,-215.89488,393.56107,-646.59033
5,51.253834,314.02,648.23895
5,-206.9726,-737.2209,49.511166
5,1138.5127,881.02155,-34.650337
5,214.47942,-181.92932,720.78265
5,293.68954,105.37039,488.95648
5,168.33195,-429.71524,-331.86432
5,-493.6172,106.4229,-437.75726
5,999.8292,1025.3586,277.3862
5,-210.76213,39.282257,-679.4254
5,-330.06323,37.69234,-148.72792
5,-350.9446,-23.466272,-753.4187
5,184.53987,-217.87569,-470.43497
5,-5.8579597,64.326706,-602.8021
5,-310.3524,-171.30344,-381.92752
5,1.7465321,-319.84976,346.04126
5,-487.79672,251.89693,-171.51973
5,-83.13113,-178.31955,-551.08417
5,432.2715,486.95734,1111.537
5,-310.05768,-46.504456,440.9699
5,95.85305,-702.89124,331.4099
6,69.38602,-485.88037,296.3814
6,422.95584,-292.96313,-688.22754
6,-436.9799,-253.15303,-329.33224
6,206.69754,-69.905,-847.0476
6,-261.75476,-372.59958,8.964601
6,176.38652,84.390686,16.167585
6,-84.95492,221.36996,-180.80609
6,875.67316,-462.5382,-2.8440325
6,-217.14413,93.12729,-759.1563
6,-741.7487,292.78125,-263.6729
6,376.28046,13.601693,498.23825
6,405.99152,-536.311,51.828224
6,410.3524,391.38773,-130.29202
6,462.56076,-269.4468,-779.95953
6,-616.3636,309.58536,-376.66397
6,185.46846,184.10997,-540.7848
6,166.90012,-79.481224,-349.9679
6,638.0541,-243.83688,187.0391
6,291.92953,-548.9183,267.56137
6,326.13043,348.87772,118.662865
6,769.1899,-295.91302,-684.57324
6,617.8738,24.664837,-340.98517
6,168.87752,-1.6589142,44.2837
6,-310.5072,-386.73727,-564.2457
6,-44.194584,-100.93764,-832.7812
6,111.41587,328.41418,-786.33795
6,-468.76004,152.14139,-220.62859
6,-455.43698,164.90361,-520.2574
6,658.40466,-448.7451,185.56853
6,-40.18211,408.2053,-340.2621
6,297.69156,215.86714,107.79191
6,386.69974,-187.2012,-183.6602
6,587.3615,-307.3001,-793.5081
6,641.5962,-208.97878,-922.5452
6,-90.89193,84.02011,28.97119
6,-497.90857,-184.86162,-27.45616
6,-225.45755,159.34184,-828.3952
6,505.39197,-18.968874,83.72348
6,92.833595,-39.33244,-933.4055
6,92.958786,-318.8023,-363.14594
6,1463.3156,-374.57047,-739.88666
6,69.950325,-626.9857,-500.95816
6,-202.26787,78.27537,-896.35254
6,786.79987,-23.464767,338.22464
6,20.535246,364.91705,-626.3402
6,780.7975,195.43962,201.92543
6,276.13596,-195.1884,-933.0703
6,1010.64954,255.2769,-258.4343
6,1170.2057,197.97774,-57.402527
6,-321.37686,-33.90265,-962.3605
6,83.763054,329.23737,-882.3713
6,369.5337,-594.6841,-46.36346
6,548.5675,176.71132,-802.1334
6,-435.79602,74.01315,-741.64246
6,-273.4743,-268.4383,-633.15076
6,-533.34814,129.79897,-747.97516
6,-119.761665,-383.98074,-705.20905
6,550.2702,237.66049,-960.36523
6,633.0062,-468.64243,299.9903
6,43.724514,198.73077,-774.31616
6,376.66913,-349.44705,255.76207
6,802.2765,133.90558,-707.27246
6,480.8033,-421.15128,-568.01886
6,305.53387,-239.71584,-197.28287
6,22.81219,233.57787,100.353294
6,-201.29227,-236.21613,-61.04707
6,13.820006,-266.2818,-196.43073
6,-347.45157,81.187355,-742.62726
6,33.728558,-66.76658,-777.14844
6,171.43956,146.23822,-189.56865
6,225.97879,113.02664,-699.52606
6,278.97772,-84.19365,72.32201
6,1141.0645,126.65437,79.352646
6,674.76825,-98.750336,-931.757
6,240.0027,80.928795,122.03392
6,-169.71587,47.50915,-594.48596
6,-43.272545,-142.02113,-921.8574
6,714.7138,191.57257,-1152.0558
6,-456.22287,16.244358,-452.83197
6,840.6805,-437.11404,123.68722
6,591.6131,-30.062183,-902.382
6,702.78156,-216.63318,371.34232
6,554.65656,45.427162,-266.52036
6,604.6868,385.18314,-873.64764
6,975.4421,-257.67764,-476.50296
6,269.5753,46.72478,-20.153286
6,274.89288,-64.87453,171.12067
6,-225.53195,-112.602356,-244.55626
6,-694.6215,368.445,-472.6264
6,290.0736,-543.5757,112.51692
6,289.01456,224.76753,-747.97314
6,275.55777,-12.3038225,-1036.8656
6,-264.16602,-250.07202,-787.4177
6,69.78549,-292.23846,-882.75415
7,-512.04565,-250.16757,700.8615
7,-492.7378,-657.54626,244.9221
7,-7.539643,-919.8208,51.785995
7,-614.4965,-355.43024,738.92487
7,-153.98792,-729.3259,-31.540825
7,-416.98972,101.71388,-153.9711
7,-30.670664,-105.32783,607.68225
7,-757.8045,-309.67316,50.288395
7,-159.59714,236.27347,-112.74984
7,-653.53973,-444.12564,614.6937
7,9.202336,-762.5258,874.3298
7,-305.4942,-605.113,143.82318
7,-242.4943,-83.65445,-147.10643
7,-753.32733,6.697437,268.43753
7,-254.61758,-887.63696,481.58795
7,-458.64127,-534.64044,-341.61697
7,-576.30304,-427.8447,490.95108
7,-292.7926,-764.6181,709.4616
7,252.56682,-832.7619,556.35046
7,-332.8425,-604.8939,-121.971115
7,-591.747,-286.11057,663.82166
7,-258.0552,-883.6455,390.45602
7,-448.0613,-757.02374,629.2776
7,-336.84396,-313.3961,342.57642
7,-504.45685,-737.02826,128.59451
7,-199.107,-783.1916,338.38922
7,-616.6692,255.78276,-262.46188
7,-584.52374,-286.7254,122.36597
7,-22.745687,-359.82593,618.78503
7,-578.21643,-705.7798,439.51025
7,-528.8872,-601.2056,10.154845
7,-360.59497,-850.6484,387.85184
7,412.90424,-798.0119,1119.2004
7,-557.86804,-101.60641,17.354065
7,48.55658,-926.1675,334.02078
7,-582.4906,-524.379,-230.5071
7,105.723495,-415.9773,684.26245
7,338.36212,-441.759,831.77234
7,419.0361,-996.0926,521.67926
7,-208.7199,-435.9317,252.40918
7,-894.01575,-113.44477,-74.65884
7,-789.5276,-30.080654,402.4005
7,-514.4704,-339.1231,-297.69455
7,-278.10513,-949.25037,322.4882
7,-339.46918,-958.88074,408.74872
7,-336.90808,-491.52844,334.85452
7,-789.9968,317.43488,281.24722
7,-205.79115,-375.77896,-437.69763
7,88.44792,-422.67838,889.26776
7,-173.70213,-691.18634,566.7602
7,-703.6776,551.26794,-150.94435
7,-630.1201,-166.9915,39.11661
7,-335.67474,-1003.6977,51.62524
7,-736.27563,-46.060413,14.895322
7,457.75644,-850.10034,697.88574
7,149.44139,-1070.2584,278.02368
7,-302.72986,-780.9538,-147.13156
7,312.8409,-957.14905,-382.10577
7,-549.9378,-303.73196,276.4517
7,-287.43857,-260.17554,258.8167
7,526.01874,-506.11337,281.19284
7,-796.5733,-100.84899,-48.52781
7,-769.06903,-212.6818,212.83035
7,77.85908,-1029.0978,-47.17595
7,-623.056,-256.48584,404.25424
7,-613.8925,-477.5903,-94.159256
7,-120.85148,-851.5945,372.9582
7,-510.9339,-577.45776,735.07947
7,-486.23413,-346.57892,697.2509
7,-824.1846,-316.35803,123.311356
7,-523.29596,-67.14753,702.7088
7,-387.94586,-431.87842,274.36353
7,-677.4209,226.99052,-188.863
7,-335.74637,-844.0145,541.6956
7,-657.2874,-464.02365,400.45328
7,-570.6889,-481.9836,703.6594
7,-619.3265,-573.23376,-17.349953
7,-179.73409,-812.67444,455.10974
7,405.37384,-619.69336,1045.1746
7,178.2441,-1310.6316,403.56946
7,-684.70123,-473.38248,171.56721
7,-293.25247,-695.9468,-132.99974
7,79.7271,-1015.1759,806.22076
7,-138.45653,144.74155,-231.79196
7,-566.64294,-514.43823,448.16922
7,520.1105,-955.3342,-396.11008
7,206.63081,-743.579,665.49677
7,-356.06876,-713.1355,-319.8256
7,8.843906,-1001.33655,747.34485
7,-393.90863,-736.31305,276.4902
